Epoch;TrainMSE;TestMSE
1;0.010719545185565948;0.013151519931852818
2;0.004644623026251793;0.006265329197049141
3;0.004702627193182707;0.006299303844571114
4;0.0046417927369475365;0.006195761729031801
5;0.0047103953547775745;0.006241753697395325
6;0.004743729252368212;0.006255875341594219
7;0.0047012935392558575;0.006181944161653519
8;0.0045883506536483765;0.006038707215338945
9;0.004474875051528215;0.0058758798986673355
10;0.0044139050878584385;0.0058093019761145115
11;0.0044313170947134495;0.005804550834000111
12;0.004500240553170443;0.00587153434753418
13;0.004423439037054777;0.005771295633167028
14;0.004415952134877443;0.0057367729023098946
15;0.0044097802601754665;0.005695223808288574
16;0.004216806497424841;0.005466138478368521
17;0.004233154468238354;0.005476322490721941
18;0.004122768063098192;0.005338279530405998
19;0.004036410711705685;0.005226889159530401
20;0.004110164009034634;0.005287463776767254
21;0.003929411992430687;0.005102503579109907
22;0.0038686224725097418;0.005028864368796349
23;0.0038405151572078466;0.004990920424461365
24;0.0038374061696231365;0.004994947928935289
25;0.0038693584501743317;0.005047592334449291
26;0.003788627916947007;0.004938668105751276
27;0.0037297389935702085;0.004857019986957312
28;0.003747305367141962;0.004901987500488758
29;0.003781981533393264;0.0049593509174883366
30;0.003658703528344631;0.0047758398577570915
31;0.003636625362560153;0.004757259041070938
32;0.003576172050088644;0.0046720984391868114
33;0.00390975596383214;0.005057578440755606
34;0.0035085491836071014;0.0046013579703867435
35;0.0035084194969385862;0.004580364562571049
36;0.003548444015905261;0.004643888678401709
37;0.0035515418276190758;0.004651819821447134
38;0.003511248854920268;0.004593894351273775
39;0.003608767641708255;0.0047363718040287495
40;0.003529340261593461;0.004597225226461887
41;0.0036120936274528503;0.004707516171038151
42;0.003491966985166073;0.0045373039320111275
43;0.003522115061059594;0.004606612958014011
44;0.003500711638480425;0.004586745519191027
45;0.003476518439128995;0.004519681911915541
46;0.0037043702322989702;0.004810684826225042
47;0.0036623633932322264;0.004773226100951433
48;0.003626819932833314;0.004702891688793898
49;0.003638631897047162;0.004710751120001078
50;0.003585794707760215;0.004689344670623541
51;0.003656381741166115;0.004751080181449652
52;0.003654888365417719;0.0047334120608866215
53;0.0037339231930673122;0.004798275418579578
54;0.0035897616762667894;0.004655608907341957
55;0.0036381836980581284;0.004764472600072622
