Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;4038.510630;395.380619;3900.000000;300.000000;138.510630;95.380619;168.174485;4033.000000;498.000000
2;4148.772307;377.822761;3915.600000;300.000000;233.172307;77.822761;245.816409;4143.000000;490.000000
3;4109.719414;389.085128;3931.200000;300.000000;178.519414;89.085128;199.512759;4104.000000;499.000000
4;4112.578957;369.987694;3946.800000;300.000000;165.778957;69.987694;179.947048;4107.000000;476.000000
5;4187.831813;367.377607;3962.300000;300.000000;225.531813;67.377607;235.381267;4182.000000;482.000000
6;4159.693545;362.827289;3977.900000;300.000000;181.793545;62.827289;192.343862;4154.000000;473.000000
7;4129.892969;401.792221;3993.500000;300.000000;136.392969;101.792221;170.190183;4124.000000;517.000000
8;4119.560106;364.382765;4009.100000;300.000000;110.460106;64.382765;127.853727;4114.000000;470.000000
9;4112.779923;395.322564;4024.700000;300.000000;88.079923;95.322564;129.786224;4107.000000;507.000000
10;4163.672920;358.340387;4040.300000;300.000000;123.372920;58.340387;136.471529;4158.000000;468.000000
11;4133.968159;282.789127;4055.800000;300.000000;78.168159;-17.210873;80.040460;4129.000000;372.000000
12;4149.560610;223.978143;4071.400000;300.000000;78.160610;-76.021857;109.033957;4145.000000;302.000000
13;4162.694802;234.934702;4087.000000;300.000000;75.694802;-65.065298;99.815810;4158.000000;317.000000
14;4191.783960;232.846743;4102.600000;300.000000;89.183960;-67.153257;111.639324;4187.000000;318.000000
15;4179.089948;277.463752;4118.200000;300.000000;60.889948;-22.536248;64.926637;4174.000000;371.000000
16;4193.201220;285.051067;4133.800000;300.000000;59.401220;-14.948933;61.253371;4188.000000;382.000000
17;4195.892471;244.705009;4149.400000;300.000000;46.492471;-55.294991;72.243241;4191.000000;333.000000
18;4228.928330;234.043719;4164.900000;300.000000;64.028330;-65.956281;91.923110;4224.000000;324.000000
19;4254.924696;221.631894;4180.500000;300.000000;74.424696;-78.368106;108.076803;4250.000000;312.000000
20;4261.408099;279.873233;4196.100000;300.000000;65.308099;-20.126767;68.339114;4256.000000;384.000000
21;4290.348284;258.988472;4211.700000;300.000000;78.648284;-41.011528;88.698918;4285.000000;362.000000
22;4343.887671;302.714312;4227.300000;300.000000;116.587671;2.714312;116.619263;4338.000000;422.000000
