Epoch;TrainMSE;TestMSE
1;0.05387852222042592;0.07588151310369791
2;0.04573850880257516;0.06750126940556628
3;0.03757063092134986;0.05751268040381052
4;0.032769251255829995;0.052132577514783875
5;0.0302525607796527;0.04925531962843385
6;0.02916421385568184;0.04797082659841954
7;0.02851612502048527;0.04726140159363489
8;0.028188843013499238;0.04713304709516321
9;0.02791718612278095;0.0469429829739299
10;0.027700131382545224;0.04678936171393068
11;0.027530963552278406;0.04669528853341488
12;0.027341262873883828;0.04660636730191552
13;0.027096880024427297;0.04635696637986509
14;0.02685155855520171;0.046030632936276794
15;0.026589112681986694;0.0457783770435306
16;0.02635404682323317;0.04545734181880464
17;0.026128968397874847;0.04510373446635906
18;0.025830011513274454;0.04469764603494736
19;0.02565543904982128;0.04441846836445436
20;0.025626408881249667;0.04436536970169446
21;0.025586342360877347;0.04444394640464818
22;0.025448235491723953;0.04420463539326349
23;0.025351680930457497;0.04388271442335963
24;0.025265247891124675;0.04386315218582191
25;0.024798143979324273;0.04363264174349842
26;0.02461522774843094;0.04354286185382966
27;0.024532345892648334;0.04350081469053721
28;0.02443969936346181;0.04344502357913255
29;0.02437853768818764;0.04350802525219955
30;0.024264806817691078;0.04345451757561133
31;0.02407719965067081;0.04326967582961656
32;0.02395166898879179;0.04316935367624013
33;0.023914749223636015;0.04325690430510945
34;0.02388773470857768;0.04340959106331547
35;0.0238043748920371;0.04347802368158645
36;0.023771594569825975;0.043630006177571505
37;0.02373179838924889;0.04373458099128223
38;0.02367968985303758;0.04374795113867716
39;0.023651267408325655;0.043763103611231306
40;0.02362643507609447;0.04377768996530783
41;0.02361399295735853;0.04378228121324835
42;0.023633699647072046;0.04381024584082235
43;0.02365477533750864;0.04382251083827054
44;0.023696520127329784;0.043878526771845734
45;0.023785976646932525;0.044025641732403586
46;0.02384439383260546;0.04408505437684452
47;0.023947378155561805;0.044115551639713146
