Epoch;TrainMSE;TestMSE
1;0.030103880380428043;0.044724483842967816
2;0.029363110412551158;0.045539204175889254
3;0.028820402192255904;0.046260379524960614
4;0.028328972024320997;0.046365872588259444
5;0.02782769067424769;0.04583405168079872
6;0.027289147849517432;0.04482390670766209
7;0.026764264753960855;0.04360570371354652
8;0.026305318615821492;0.04240283196624118
9;0.025927407371983683;0.041329167958175234
10;0.025599452759587107;0.040382501389455185
11;0.025287182180750933;0.03945833599869497
12;0.025098690461920654;0.038708659699281334
13;0.025013537751858068;0.038207910299269406
14;0.024925381025990824;0.03777018965933298
15;0.024789549336554133;0.037450116023408725
16;0.024796483011622343;0.037302185743895065
17;0.02471775790053129;0.03715801784986187
18;0.024649111057006626;0.037017203327480805
19;0.02453517256554732;0.03687471753667538
20;0.024261283749479563;0.036793735507366976
21;0.024450352914112468;0.0367340926233538
22;0.024309287446240013;0.03668372974845227
23;0.024199324031129857;0.03664134399755359
24;0.02419199241588306;0.03661825774021019
25;0.024176377589310235;0.03658369200866507
26;0.024195952353203674;0.03657491040050981
27;0.02402965228748472;0.03652869996401112
28;0.02412876750729165;0.03651582280017086
29;0.024040052800087034;0.03650068116242012
30;0.024067476068915766;0.036473098461665944
31;0.0239594028696539;0.03644323232609534
32;0.024000719441239392;0.03642885725068511
33;0.024014141271393265;0.036423667379856764
34;0.023926925328013438;0.036379033407252695
35;0.023883335739429603;0.03635710918257389
36;0.0238984185372854;0.036337771767206706
37;0.0238823257499546;0.03631831246030128
38;0.023667652162635312;0.03622002183256224
39;0.023764615477672165;0.036201407640321974
40;0.023679698503911027;0.03617186654885335
41;0.023809135035151613;0.03615612087081309
42;0.02360653590444674;0.0360906867843829
43;0.023585352078092058;0.03610044623354497
44;0.023529127888838076;0.036078329691105825
45;0.02360714146558807;0.03608950037341067
46;0.023496189688186533;0.036037420182170314
47;0.023418381569680916;0.035994067425068235
48;0.023355052850608137;0.03597155270360416
49;0.02348352480945932;0.03600961807664731
50;0.02333724719033472;0.03594976391396785
51;0.023289122381346002;0.035904425679142815
52;0.02322022466249136;0.03588028844586967
53;0.023328639571254407;0.03591649565012981
54;0.023189122609729062;0.035859775454333644
55;0.023153459383941543;0.035820683483668396
56;0.023061288652794634;0.0357885907959992
57;0.02317307523948386;0.0358266697125466
58;0.023035552304288175;0.03577306452272778
59;0.02299873418689541;0.03573740176733846
60;0.022917521949688182;0.03571018474119902
61;0.023010233360425562;0.03574357760527615
62;0.022878554090243697;0.035694284667210315
63;0.02285069827774259;0.03566615210018362
64;0.02279524185350708;0.03565148719378245
65;0.0228650825175675;0.03568178130408734
66;0.02277184124083146;0.03564636504047536
67;0.022691171845933066;0.0356014981195982
68;0.02263618256886372;0.03558585266348938
69;0.022700417466930134;0.035608846825003884
70;0.022598795656541777;0.03558327668898116
71;0.022598508014999647;0.03556968984551824
72;0.022685140024421763;0.03562285080839769
73;0.02266209409755749;0.035607476222373854
74;0.022534065495970493;0.035573184069614565
75;0.022691124266129105;0.03562420786752347
76;0.02256904746547402;0.03560114327978687
77;0.022645160012783914;0.035643826987779036
78;0.022602617179887232;0.03569154887935195
79;0.02248481823615196;0.03565390877234223
80;0.022495664268736823;0.03567678104231849
81;0.02241087922079576;0.035657663031720147
82;0.022224424782662375;0.035606395450734754
83;0.022388226908673352;0.035668730783392694
84;0.022030913394514157;0.03552506670771757
85;0.022157637876928937;0.03556112222473012
86;0.02210257723015365;0.03556228696609556
87;0.02207872893477712;0.035543163538095515
88;0.02191008448235388;0.035466114542421115
89;0.021912428869058163;0.03544425532656271
90;0.021807991199362633;0.03540267947721813
91;0.021992691672904522;0.035455767305174635
92;0.021914020629772515;0.0354103803137343
93;0.022136207500680998;0.03549217766199851
94;0.02233611404702532;0.03567134738841366
95;0.022060185787542298;0.03560158208932455
96;0.02215473983432401;0.035690300168260164
97;0.022190413873703338;0.03572406954175542
98;0.022155743335643924;0.035697443012401256
99;0.021875943810293126;0.03557147217067745
100;0.022147754254015113;0.03572874475942229
101;0.021944966966812758;0.03563461469618864
102;0.022084920797447203;0.03569818519643412
103;0.02175436659757964;0.03553470426534139
104;0.022145818621081222;0.035706828660846034
105;0.02203044841006635;0.03565206143836262
