Epoch;TrainMSE;TestMSE
1;0.08508710183835905;0.10896443679478432
2;0.04007998545684363;0.051372050159765675
3;0.04120377284661074;0.05349652757552811
4;0.0390597706494273;0.05131336344715251
5;0.03663951145956983;0.04878732113039764
6;0.03486348714078805;0.0470891769761988
7;0.033598210390349555;0.04602662405901899
8;0.032714473925160116;0.04539173437552007
9;0.03213949578418714;0.04504778083290341
10;0.03180741686787445;0.04487867393014551
11;0.031646026172836975;0.04477438082132317
12;0.03158426109913984;0.0446437564315393
13;0.03156583041325984;0.044433320171214166
14;0.03155655235148734;0.044134201045064464
15;0.031544309202840695;0.043770948008892516
16;0.031528575426757965;0.04338080299068311
17;0.0315128611151405;0.04299722386333378
18;0.031499361427125595;0.04264215110372842
19;0.031488426723087895;0.04232620281919851
20;0.031477589341376476;0.04205113424789476
21;0.03146418697568786;0.04181319654784094
22;0.03144580386961182;0.041606850425799105
23;0.03142094991019701;0.041426014848361295
24;0.03138862375884188;0.041265629962339956
25;0.031349385559602164;0.041121613755554356
26;0.03130359648644429;0.04099102999628323
27;0.03125270339795236;0.04087199342873508
28;0.03119759300865475;0.04076306031535692
29;0.031139515369764628;0.04066319864112496
30;0.03107962537288725;0.040571928965988775
31;0.03101827986655232;0.0404883465838645
32;0.030956689973042493;0.04041206685923146
33;0.030894855692357778;0.04034246137349249
34;0.030833616159222577;0.04027921320864815
35;0.03077294758373492;0.04022169123740042
36;0.03071285429133152;0.04016950811552778
37;0.03065362824899124;0.04012199208521946
38;0.03059535812816691;0.04007882081107431
39;0.030537687080328828;0.04003956360965723
40;0.03048115578506746;0.04000381146713986
41;0.03042521058648216;0.039971298930838936
42;0.03037020184494756;0.039941473425781075
43;0.03031581380358282;0.03991429432145353
44;0.03026202267248596;0.039889409486745825
45;0.03020911393048075;0.039866669943111215
46;0.03015674370534765;0.03984577231605451
47;0.03010473681689935;0.03982675181868676
48;0.03005357987676727;0.03980924548509408
49;0.030002753832544558;0.03979333999370368
50;0.029952747458581;0.0397789405399858
51;0.029903428829056528;0.03976572207983846
52;0.029854493000682103;0.039753857970116054
53;0.029806279520240554;0.03974316401916079
54;0.029758299613382083;0.03973362939216926
55;0.02971131023153336;0.03972521616732958
56;0.029665058336646042;0.039718005605667246
57;0.029619215195529118;0.03971169704138791
58;0.02957425876894057;0.039706415074730675
59;0.029530089571835744;0.039702205753609984
60;0.029486255596077017;0.03969871152951366
61;0.02944338835542605;0.03969627640744963
62;0.02940096447203927;0.03969459701292272
63;0.029359247797556828;0.03969377085916351
64;0.02931828374906432;0.03969368418073631
65;0.02927795337705185;0.03969443990827342
66;0.029238001480752705;0.0396957969673992
67;0.02919880004772514;0.03969791788016465
68;0.029160039809243397;0.039700691589834906
69;0.029121831063943934;0.03970409642680319
70;0.029084188950855287;0.03970825157390688
71;0.02904687773367601;0.039712845530548255
72;0.029009901737842823;0.03971804352747914
73;0.02897329340413116;0.03972391599092165
74;0.028936935945749472;0.039730167672483135
