Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
2289;5390.275618;2017.899254;5100.000000;2086.400000;290.275618;-68.500746;298.248700;5011.000000;2088.000000
2290;5372.490051;2047.723613;5100.000000;2100.000000;272.490051;-52.276387;277.459273;4995.000000;2116.000000
2291;5386.707769;2029.524882;5100.000000;2100.000000;286.707769;-70.475118;295.242421;5008.000000;2099.000000
2292;5355.239959;2062.788974;5100.100000;2111.900000;255.139959;-49.111026;259.823577;4979.000000;2130.000000
2293;5369.423708;2067.177884;5100.500000;2123.900000;268.923708;-56.722116;274.840607;4993.000000;2135.000000
2294;5341.090439;2093.453195;5101.100000;2135.800000;239.990439;-42.346805;243.697892;4967.000000;2160.000000
2295;5336.878722;2110.335096;5101.900000;2147.700000;234.978722;-37.364904;237.930948;4964.000000;2177.000000
2296;5351.671332;2145.254690;5103.000000;2159.600000;248.671332;-14.345310;249.084763;4981.000000;2214.000000
2297;5340.645203;2165.433127;5104.300000;2171.400000;236.345203;-5.966873;236.420512;4972.000000;2235.000000
2298;5371.628882;2139.646202;5105.800000;2183.200000;265.828882;-43.553798;269.373213;5000.000000;2209.000000
2299;5374.976058;2190.683317;5107.600000;2195.000000;267.376058;-4.316683;267.410901;5008.000000;2264.000000
2300;5374.934049;2242.080921;5109.600000;2206.800000;265.334049;35.280921;267.669388;5014.000000;2322.000000
2301;5386.610787;2222.440051;5111.800000;2218.500000;274.810787;3.940051;274.839031;5023.000000;2300.000000
2302;5376.467610;2293.237614;5114.300000;2230.200000;262.167610;63.037614;269.639753;5023.000000;2383.000000
2303;5347.836134;2288.519601;5117.000000;2241.800000;230.836134;46.719601;235.516543;4994.000000;2376.000000
2304;5388.266483;2295.267425;5119.900000;2253.400000;268.366483;41.867425;271.612685;5035.000000;2386.000000
2305;5380.635503;2273.281784;5123.100000;2264.900000;257.535503;8.381784;257.671864;5024.000000;2359.000000
2306;5374.507743;2266.804407;5126.500000;2276.300000;248.007743;-9.495593;248.189458;5017.000000;2351.000000
2307;5322.122416;2342.553962;5130.100000;2287.700000;192.022416;54.853962;199.703694;4978.000000;2443.000000
2308;5350.139586;2286.796984;5134.000000;2299.000000;216.139586;-12.203016;216.483797;4996.000000;2374.000000
2309;5312.800474;2278.212883;5138.000000;2310.200000;174.800474;-31.987117;177.703071;4958.000000;2362.000000
2310;5359.450638;2251.255606;5142.300000;2321.300000;217.150638;-70.044394;228.167957;5000.000000;2332.000000
2311;5368.228028;2261.132918;5146.800000;2332.400000;221.428028;-71.267082;232.614206;5010.000000;2344.000000
2312;5382.919766;2278.193654;5151.500000;2343.300000;231.419766;-65.106346;240.403711;5027.000000;2365.000000
2313;5366.592559;2285.391731;5156.500000;2354.200000;210.092559;-68.808269;221.073430;5012.000000;2373.000000
2314;5446.992204;2432.109871;5161.700000;2364.900000;285.292204;67.209871;293.102044;5124.000000;2572.000000
2315;5469.927672;2356.096479;5167.000000;2375.600000;302.927672;-19.503521;303.554874;5128.000000;2467.000000
2316;5474.859492;2460.616707;5172.600000;2386.100000;302.259492;74.516707;311.309396;5161.000000;2616.000000
2317;5522.107106;2444.198879;5178.400000;2396.500000;343.707106;47.698879;347.001092;5204.000000;2593.000000
2318;5403.751710;2347.596271;5184.400000;2406.900000;219.351710;-59.303729;227.226990;5060.000000;2453.000000
2319;5439.395452;2334.872630;5190.600000;2417.100000;248.795452;-82.227370;262.031520;5093.000000;2438.000000
2320;5417.479592;2385.168430;5197.000000;2427.100000;220.479592;-41.931570;224.431519;5082.000000;2504.000000
2321;5442.333696;2363.751926;5203.600000;2437.100000;238.733696;-73.348074;249.747307;5102.000000;2476.000000
2322;5532.420392;2351.763776;5210.400000;2446.900000;322.020392;-95.136224;335.779740;5190.000000;2464.000000
2323;5548.906297;2382.569992;5217.400000;2456.500000;331.506297;-73.930008;339.649924;5214.000000;2506.000000
2324;5559.334197;2341.653919;5224.600000;2466.000000;334.734197;-124.346081;357.083926;5215.000000;2452.000000
2325;5559.570947;2390.958618;5232.000000;2475.400000;327.570947;-84.441382;338.279577;5227.000000;2518.000000
2326;5528.142551;2416.743047;5239.500000;2484.700000;288.642551;-67.956953;296.534433;5202.000000;2553.000000
2327;5510.999554;2448.495528;5247.300000;2493.700000;263.699554;-45.204472;267.546069;5194.000000;2599.000000
2328;5543.256965;2451.595018;5255.200000;2502.700000;288.056965;-51.104982;292.555181;5228.000000;2605.000000
2329;5534.487353;2529.223975;5263.300000;2511.400000;271.187353;17.823975;271.772468;5248.000000;2730.000000
2330;5565.690668;2539.462053;5271.500000;2520.000000;294.190668;19.462053;294.833716;5285.000000;2749.000000
2331;5523.229660;2548.800365;5280.000000;2528.500000;243.229660;20.300365;244.075342;5245.000000;2764.000000
2332;5508.025266;2561.236411;5288.600000;2536.700000;219.425266;24.536411;220.792851;5235.000000;2786.000000
2333;5545.899854;2484.351634;5297.300000;2544.800000;248.599854;-60.448366;255.843492;5242.000000;2656.000000
2334;5568.218683;2524.403625;5306.300000;2552.700000;261.918683;-28.296375;263.442747;5281.000000;2723.000000
2335;5462.705624;2608.217140;5315.300000;2560.500000;147.405624;47.717140;154.936578;5212.000000;2875.000000
2336;5488.553664;2692.628588;5324.600000;2568.000000;163.953664;124.628588;205.944383;5296.000000;3064.000000
2337;5499.488256;2666.522174;5334.000000;2575.400000;165.488256;91.122174;188.916949;5288.000000;3002.000000
2338;5595.035506;2587.786283;5343.500000;2582.600000;251.535506;5.186283;251.588967;5340.000000;2839.000000
2339;5579.602660;2600.840507;5353.100000;2589.600000;226.502660;11.240507;226.781401;5331.000000;2864.000000
2340;5535.401940;2648.819455;5362.900000;2596.400000;172.501940;52.419455;180.290651;5314.000000;2963.000000
2341;5548.094137;2639.034450;5372.900000;2603.000000;175.194137;36.034450;178.861587;5321.000000;2942.000000
2342;5490.384394;2681.083618;5382.900000;2609.400000;107.484394;71.683618;129.195341;5289.000000;3036.000000
2343;5575.414541;2711.329896;5393.100000;2615.600000;182.314541;95.729896;205.919413;5406.000000;3113.000000
2344;5648.635442;2695.143272;5403.500000;2621.600000;245.135442;73.543272;255.929673;5472.000000;3074.000000
2345;5564.713068;2658.302721;5413.900000;2627.400000;150.813068;30.902721;153.946613;5352.000000;2985.000000
2346;5676.227862;2567.134020;5424.400000;2633.000000;251.827862;-65.865980;260.299057;5415.000000;2803.000000
2347;5764.542691;2590.787041;5435.100000;2638.300000;329.442691;-47.512959;332.851270;5523.000000;2851.000000
2348;5605.362016;2719.165611;5445.800000;2643.500000;159.562016;75.665611;176.593662;5446.000000;3134.000000
2349;5861.335407;2384.559034;5456.700000;2648.500000;404.635407;-263.940966;483.109352;5538.000000;2523.000000
2350;6047.149314;2257.938765;5467.600000;2653.200000;579.549314;-395.261235;701.504705;5704.000000;2373.000000
2351;5663.928520;2523.962571;5478.700000;2657.700000;185.228520;-133.737429;228.462917;5381.000000;2726.000000
2352;5718.755512;2491.772364;5489.800000;2662.000000;228.955512;-170.227636;285.303478;5425.000000;2675.000000
2353;5704.909384;2509.880916;5501.000000;2666.000000;203.909384;-156.119084;256.811615;5418.000000;2704.000000
2354;5767.581288;2485.451635;5512.300000;2669.900000;255.281288;-184.448365;314.944019;5474.000000;2667.000000
2355;5772.825836;2523.089153;5523.700000;2673.500000;249.125836;-150.410847;291.010490;5496.000000;2729.000000
2356;5792.792721;2538.886399;5535.100000;2676.900000;257.692721;-138.013601;292.323952;5525.000000;2757.000000
2357;5765.188632;2566.882847;5546.600000;2680.100000;218.588632;-113.217153;246.168873;5510.000000;2806.000000
2358;5789.495851;2525.616039;5558.200000;2683.000000;231.295851;-157.383961;279.763261;5515.000000;2734.000000
2359;5788.376928;2561.451622;5569.800000;2685.700000;218.576928;-124.248378;251.423016;5532.000000;2797.000000
2360;5795.332146;2543.395117;5581.500000;2688.200000;213.832146;-144.804883;258.249183;5530.000000;2765.000000
2361;5854.162109;2512.041721;5593.200000;2690.400000;260.962109;-178.358279;316.090016;5578.000000;2714.000000
2362;5826.038881;2552.823471;5605.000000;2692.400000;221.038881;-139.576529;261.418811;5568.000000;2783.000000
2363;5866.200066;2540.526925;5616.800000;2694.200000;249.400066;-153.673075;292.943352;5605.000000;2763.000000
2364;5835.989910;2571.287103;5628.600000;2695.700000;207.389910;-124.412897;241.845289;5589.000000;2817.000000
2365;5863.912432;2582.430493;5640.400000;2697.000000;223.512432;-114.569507;251.165243;5626.000000;2839.000000
2366;5928.143308;2552.591989;5652.300000;2698.100000;275.843308;-145.508011;311.868741;5679.000000;2787.000000
2367;5867.281649;2581.297489;5664.200000;2698.900000;203.081649;-117.602511;234.675322;5629.000000;2837.000000
2368;5880.663352;2588.377005;5676.100000;2699.500000;204.563352;-111.122995;232.797090;5648.000000;2851.000000
2369;5903.075791;2587.364365;5688.100000;2699.900000;214.975791;-112.535635;242.649665;5672.000000;2850.000000
2370;5931.855074;2589.344440;5700.000000;2700.000000;231.855074;-110.655560;256.907431;5705.000000;2855.000000
2371;5978.177469;2584.080355;5700.000000;2700.000000;278.177469;-115.919645;301.363682;5753.000000;2847.000000
2372;5961.744204;2586.044438;5717.100000;2700.000000;244.644204;-113.955562;269.882673;5736.000000;2850.000000
2373;5977.869928;2584.616258;5734.300000;2700.000000;243.569928;-115.383742;269.517564;5753.000000;2848.000000
2374;5986.150999;2597.983685;5751.400000;2700.000000;234.750999;-102.016315;255.959684;5771.000000;2874.000000
2375;5984.512158;2562.864826;5768.600000;2700.000000;215.912158;-137.135174;255.781383;5747.000000;2808.000000
2376;6195.062183;2476.060167;5785.700000;2700.000000;409.362183;-223.939833;466.611665;5936.000000;2673.000000
2377;6003.132445;2571.697281;5802.900000;2700.000000;200.232445;-128.302719;237.812153;5773.000000;2825.000000
2378;6030.107966;2571.568505;5820.000000;2700.000000;210.107966;-128.431495;246.251917;5803.000000;2826.000000
2379;6079.889300;2568.659914;5837.100000;2700.000000;242.789300;-131.340086;276.037792;5857.000000;2823.000000
2380;6154.644021;2512.989557;5854.300000;2700.000000;300.344021;-187.010443;353.807062;5909.000000;2730.000000
2381;6123.577882;2555.298958;5871.400000;2700.000000;252.177882;-144.701042;290.744004;5898.000000;2801.000000
2382;6200.589380;2464.822576;5888.600000;2700.000000;311.989380;-235.177424;390.699109;5937.000000;2656.000000
2383;6189.263748;2441.207919;5905.700000;2700.000000;283.563748;-258.792081;383.903295;5914.000000;2620.000000
2384;6174.419276;2461.149281;5922.900000;2700.000000;251.519276;-238.850719;346.859643;5906.000000;2649.000000
2385;6235.366767;2479.150042;5940.000000;2700.000000;295.366767;-220.849958;368.803783;5983.000000;2680.000000
2386;6190.277132;2476.869336;5957.100000;2700.000000;233.177132;-223.130664;322.736530;5931.000000;2674.000000
2387;6240.197197;2456.793837;5974.300000;2700.000000;265.897197;-243.206163;360.347828;5978.000000;2646.000000
2388;6235.477233;2482.980770;5991.400000;2700.000000;244.077233;-217.019230;326.605330;5985.000000;2686.000000
2389;6230.211680;2529.718370;6008.600000;2700.000000;221.611680;-170.281630;279.477316;6004.000000;2762.000000
2390;6245.673569;2503.309846;6025.700000;2700.000000;219.973569;-196.690154;295.085390;6007.000000;2719.000000
2391;6288.795298;2440.843039;6042.900000;2700.000000;245.895298;-259.156961;357.248972;6026.000000;2625.000000
2392;6258.664232;2538.754573;6060.000000;2700.000000;198.664232;-161.245427;255.866302;6042.000000;2779.000000
2393;6323.470776;2452.990103;6077.100000;2700.000000;246.370776;-247.009897;348.873113;6071.000000;2645.000000
2394;6376.577764;2481.053019;6094.300000;2700.000000;282.277764;-218.946981;357.237339;6146.000000;2691.000000
2395;6320.023507;2523.831947;6111.400000;2700.000000;208.623507;-176.168053;273.054849;6104.000000;2757.000000
2396;6438.263769;2447.065962;6128.600000;2700.000000;309.663769;-252.934038;399.834063;6201.000000;2643.000000
2397;6537.329858;2392.145702;6145.700000;2700.000000;391.629858;-307.854298;498.144773;6293.000000;2571.000000
2398;6503.058645;2432.032125;6162.900000;2700.000000;340.158645;-267.967875;433.029660;6270.000000;2625.000000
2399;6501.923126;2419.546621;6180.000000;2700.000000;321.923126;-280.453379;426.952687;6263.000000;2607.000000
2400;6509.155028;2435.896225;6197.100000;2700.000000;312.055028;-264.103775;408.814315;6279.000000;2631.000000
2401;6508.686973;2449.504563;6214.300000;2700.000000;294.386973;-250.495437;386.538036;6285.000000;2651.000000
