Epoch;TrainMSE;TestMSE
1;0.14935921596234253;0.1918104315060134
2;0.22093194060268767;0.2777186775368349
3;0.18485208874993356;0.24055439175320642
4;0.2052478897405347;0.2485611597781587
5;0.19604149180367805;0.24169473314139261
6;0.1326945885949099;0.18172358708962966
7;0.17604281780956008;0.25332296919379355
8;0.15629702614806087;0.23419338702541828
9;0.08163265235503074;0.11241098775615209
10;0.14762597886363232;0.19124372794900812
11;0.20303793760962388;0.24988330916738782
12;0.18794167899473804;0.24101166379587716
13;0.19839362969057278;0.2503732156378978
14;0.16657488666663714;0.21851479808780455
15;0.17841568318923515;0.22480830199041407
16;0.16954499104738407;0.22673993074046953
17;0.19638337432232517;0.25166136541405937
18;0.17473857752511382;0.21614797862440643
19;0.1570303606902096;0.18748285934102205
20;0.1946874397899208;0.24024315119075357
21;0.20907593584456885;0.2608201114060489
22;0.17289365765019576;0.2289861371724249
23;0.15664022359947202;0.19906691106515997
24;0.1534385180347873;0.20810242200328408
25;0.19536110060702833;0.23473638403258554
26;0.16807385811238773;0.22189740203950872
27;0.13277563862824;0.1728952267576998
28;0.22884235118836702;0.28593362547430434
29;0.17727721094179083;0.21906475103875428
30;0.17612908431957905;0.21481729141009853
31;0.18296213242784756;0.221831418086806
32;0.18823419962949348;0.22821259721852394
33;0.15247199054798646;0.19264377957467935
34;0.16803245503206776;0.19962421001281455
35;0.14212205960271868;0.18791997864936982
36;0.1850156421633329;0.24553278888879643
37;0.1417723653453484;0.18082403837219302
38;0.15309504375542582;0.2062206983576865
39;0.14589556194966605;0.19492890462044557
