Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
13147;7138.225743;998.038224;7192.100000;697.400000;-53.874257;300.638224;305.427204;7282.000000;1303.000000
13148;7173.283963;1001.399240;7197.400000;703.300000;-24.116037;298.099240;299.073135;7314.000000;1312.000000
13149;7129.661765;944.203359;7202.600000;709.300000;-72.938235;234.903359;245.966612;7291.000000;1198.000000
13150;7165.721959;1010.442099;7207.800000;715.300000;-42.078041;295.142099;298.126517;7304.000000;1329.000000
13151;7165.893104;1010.951654;7213.000000;721.300000;-47.106896;289.651654;293.457221;7304.000000;1330.000000
13152;7150.092815;970.273257;7218.100000;727.300000;-68.007185;242.973257;252.311278;7302.000000;1250.000000
13153;7157.992959;990.612410;7223.200000;733.400000;-65.207041;257.212410;265.349170;7303.000000;1290.000000
13154;7153.686854;1009.334517;7228.200000;739.500000;-74.513146;269.834517;279.933699;7293.000000;1326.000000
13155;7234.597859;1048.151168;7233.200000;745.600000;1.397859;302.551168;302.554398;7357.000000;1407.000000
13156;7207.934547;1069.752377;7238.200000;751.800000;-30.265453;317.952377;319.389593;7325.000000;1447.000000
13157;7244.137362;1057.600877;7243.100000;758.000000;1.037362;299.600877;299.602673;7363.000000;1426.000000
13158;7244.285688;1089.568384;7248.000000;764.300000;-3.714312;325.268384;325.289591;7353.000000;1488.000000
13159;7218.899738;1102.356182;7252.800000;770.500000;-33.900262;331.856182;333.583203;7325.000000;1511.000000
13160;7245.866443;1087.963635;7257.600000;776.800000;-11.733557;311.163635;311.384785;7355.000000;1485.000000
13161;7247.905658;1068.808423;7262.400000;783.200000;-14.494342;285.608423;285.975973;7363.000000;1448.000000
13162;7316.606782;1134.371114;7267.100000;789.500000;49.506782;344.871114;348.406382;7407.000000;1580.000000
13163;7517.028669;872.817200;7271.800000;795.900000;245.228669;76.917200;257.008474;7679.000000;1087.000000
13164;7220.386623;1087.862500;7276.400000;802.400000;-56.013377;285.462500;290.906063;7331.000000;1483.000000
13165;7207.019701;1076.489662;7281.000000;808.800000;-73.980299;267.689662;277.724396;7322.000000;1460.000000
13166;7235.185974;1065.663174;7285.500000;815.300000;-50.314026;250.363174;255.368792;7352.000000;1441.000000
13167;7216.640109;1045.197002;7290.000000;821.800000;-73.359891;223.397002;235.133779;7341.000000;1400.000000
13168;7242.210687;1086.549969;7294.500000;828.400000;-52.289313;258.149969;263.392442;7352.000000;1482.000000
13169;7230.249227;1101.426003;7298.900000;835.000000;-68.650773;266.426003;275.128595;7336.000000;1510.000000
13170;7184.721099;1070.084254;7303.200000;841.600000;-118.478901;228.484254;257.375804;7303.000000;1446.000000
13171;7184.035482;1068.046493;7307.600000;848.200000;-123.564518;219.846493;252.191734;7303.000000;1442.000000
13172;7207.019701;1076.489662;7311.800000;854.900000;-104.780299;221.589662;245.114034;7322.000000;1460.000000
13173;7198.967601;1052.546272;7316.100000;861.600000;-117.132399;190.946272;224.009995;7322.000000;1413.000000
13174;7234.092722;1128.617349;7320.300000;868.300000;-86.207278;260.317349;274.220380;7331.000000;1563.000000
13175;7231.564448;1086.422950;7324.400000;875.000000;-92.835552;211.422950;230.907131;7342.000000;1481.000000
13176;7241.140255;1118.046285;7328.500000;881.800000;-87.359745;236.246285;251.880988;7341.000000;1543.000000
13177;7224.689616;1097.503477;7332.600000;888.600000;-107.910384;208.903477;235.128292;7332.000000;1502.000000
13178;7230.346727;1085.951759;7336.600000;895.400000;-106.253273;190.551759;218.173625;7341.000000;1480.000000
13179;7285.243733;1126.233937;7340.500000;902.300000;-55.256267;223.933937;230.650522;7380.000000;1562.000000
13180;7231.564448;1086.422950;7344.500000;909.200000;-112.935552;177.222950;210.148549;7342.000000;1481.000000
13181;7280.517027;1156.316495;7348.300000;916.100000;-67.782973;240.216495;249.596667;7366.000000;1620.000000
13182;7252.341937;1085.148690;7352.200000;923.000000;-99.858063;162.148690;190.430645;7362.000000;1480.000000
13183;7296.040891;1129.965195;7356.000000;930.000000;-59.959109;199.965195;208.761045;7389.000000;1570.000000
13184;7262.792656;1116.224106;7359.700000;936.900000;-96.907344;179.324106;203.833678;7362.000000;1541.000000
13185;7243.257263;1086.511789;7363.400000;944.000000;-120.142737;142.511789;186.397122;7353.000000;1482.000000
13186;7283.933698;1084.510729;7367.000000;951.000000;-83.066302;133.510729;157.242250;7392.000000;1481.000000
13187;7270.996712;1143.771919;7370.600000;958.000000;-99.603288;185.771919;210.789044;7361.000000;1595.000000
13188;7248.914893;1074.959978;7374.200000;965.100000;-125.285107;109.859978;166.630048;7362.000000;1460.000000
13189;7281.532485;1105.741789;7377.700000;972.200000;-96.167515;133.541789;164.564881;7383.000000;1522.000000
13190;7276.693239;1126.030374;7381.200000;979.300000;-104.506761;146.730374;180.142904;7372.000000;1561.000000
13191;7286.461972;1126.705128;7384.600000;986.500000;-98.138028;140.205128;171.138980;7381.000000;1563.000000
13192;7250.508095;1126.986530;7387.900000;993.700000;-137.391905;133.286530;191.420570;7347.000000;1561.000000
13193;7266.959771;1147.529154;7391.300000;1000.800000;-124.340229;146.729154;192.327682;7356.000000;1602.000000
13194;7254.025897;1178.427167;7394.500000;1008.100000;-140.474103;170.327167;220.781153;7334.000000;1661.000000
13195;7275.849443;1177.114636;7397.800000;1015.300000;-121.950557;161.814636;202.622592;7355.000000;1660.000000
13196;6451.579607;1705.370093;7400.900000;1022.600000;-949.320393;682.770093;1169.352046;6410.000000;2626.000000
13197;7255.790244;1230.963275;7404.100000;1029.800000;-148.309756;201.163275;249.924883;7319.000000;1763.000000
13198;7282.282410;1208.852695;7407.100000;1037.100000;-124.817590;171.752695;212.316789;7351.000000;1722.000000
13199;7295.045140;1177.445126;7410.200000;1044.400000;-115.154860;133.045126;175.959221;7373.000000;1662.000000
13200;7281.768458;1207.324398;7413.100000;1051.800000;-131.331542;155.524398;203.557884;7351.000000;1719.000000
13201;7255.072992;1178.388988;7416.100000;1059.100000;-161.027008;119.288988;200.398503;7335.000000;1661.000000
13202;7854.244464;1984.939952;7419.000000;1066.500000;435.244464;918.439952;1016.351164;7501.000000;3732.000000
13203;7287.565078;1145.745431;7421.800000;1073.900000;-134.234922;71.845431;152.252357;7376.000000;1600.000000
13204;7280.319951;1215.628253;7424.600000;1081.300000;-144.280049;134.328253;197.131459;7347.000000;1735.000000
13205;7302.867491;1210.163748;7427.300000;1088.700000;-124.432509;121.463748;173.887582;7370.000000;1726.000000
13206;7304.086249;1210.634846;7430.000000;1096.200000;-125.913751;114.434846;170.145840;7371.000000;1727.000000
13207;7300.808568;1232.413549;7432.700000;1103.700000;-131.891432;128.713549;184.289250;7361.000000;1769.000000
13208;7299.175951;1186.576732;7435.300000;1111.100000;-136.124049;75.476732;155.648623;7374.000000;1680.000000
13209;7318.461888;1228.159147;7437.800000;1118.700000;-119.338112;109.459147;161.934832;7379.000000;1762.000000
13210;7254.025897;1178.427167;7440.300000;1126.200000;-186.274103;52.227167;193.457278;7334.000000;1661.000000
13211;7262.446736;976.484532;7442.700000;1133.700000;-180.253264;-157.215468;239.181819;7406.000000;1270.000000
13212;7267.754297;1187.723972;7445.100000;1141.300000;-177.345703;46.423972;183.321257;7344.000000;1680.000000
13213;7290.033711;1197.224340;7447.500000;1148.800000;-157.466289;48.424340;164.743889;7362.000000;1700.000000
13214;7264.854691;1232.695044;7449.800000;1156.400000;-184.945309;76.295044;200.064242;7327.000000;1767.000000
13215;7282.110747;1208.343232;7452.000000;1164.000000;-169.889253;44.343232;175.580980;7351.000000;1721.000000
13216;7230.010143;1195.290580;7454.200000;1171.600000;-224.189857;23.690580;225.438097;7306.000000;1692.000000
13217;7230.103494;1208.179420;7456.300000;1179.200000;-226.196506;28.979420;228.045315;7302.000000;1717.000000
13218;7271.274693;1210.801617;7458.400000;1186.900000;-187.125307;23.901617;188.645615;7340.000000;1725.000000
13219;7273.673831;1217.933641;7460.500000;1194.500000;-186.826169;23.433641;188.290077;7340.000000;1739.000000
13220;7274.358928;1219.971402;7462.500000;1202.200000;-188.141072;17.771402;188.978532;7340.000000;1743.000000
13221;7283.265196;1274.825194;7464.400000;1209.900000;-181.134804;64.925194;192.419069;7331.000000;1850.000000
13222;7278.623544;1235.802206;7466.300000;1217.600000;-187.676456;18.202206;188.557080;7339.000000;1774.000000
13223;7276.758066;1227.103519;7468.100000;1225.300000;-191.341934;1.803519;191.350433;7340.000000;1757.000000
13224;7250.246710;1085.225142;7469.900000;1233.000000;-219.653290;-147.774858;264.735672;7360.000000;1480.000000
13225;7284.693995;1269.616114;7471.700000;1240.700000;-187.006005;28.916114;189.228400;7334.000000;1840.000000
13226;7238.217829;1194.475216;7473.300000;1248.400000;-235.082171;-53.924784;241.187706;7314.000000;1691.000000
13227;7222.795096;1176.989188;7475.000000;1256.200000;-252.204904;-79.210812;264.351407;7305.000000;1656.000000
13228;7251.241943;1204.829128;7476.600000;1263.900000;-225.358057;-59.070872;232.971290;7323.000000;1712.000000
13229;7246.858563;1235.930612;7478.100000;1271.700000;-231.241437;-35.769388;233.991562;7309.000000;1772.000000
13230;7246.858563;1235.930612;7479.600000;1279.500000;-232.741437;-43.569388;236.784433;7309.000000;1772.000000
13231;7259.711532;1245.775152;7481.000000;1287.300000;-221.288468;-41.524848;225.150836;7318.000000;1792.000000
13232;7287.263759;1277.257694;7482.400000;1295.100000;-195.136241;-17.842306;195.950250;7334.000000;1855.000000
13233;7272.393357;1255.110229;7483.700000;1302.900000;-211.306643;-47.789771;216.643393;7327.000000;1811.000000
13234;7306.517023;1268.303583;7485.000000;1310.700000;-178.482977;-42.396417;183.449256;7355.000000;1839.000000
13235;7294.388566;1254.307069;7486.200000;1318.500000;-191.811434;-64.192931;202.268036;7348.000000;1811.000000
13236;7286.103087;1267.501901;7487.400000;1326.400000;-201.296913;-58.898099;209.736581;7336.000000;1836.000000
13237;7303.188517;1242.640626;7488.500000;1334.200000;-185.311483;-91.559374;206.696552;7360.000000;1789.000000
13238;7352.201256;1274.886393;7489.600000;1342.100000;-137.398744;-67.213607;152.957785;7396.000000;1855.000000
13239;7286.028406;1251.518194;7490.600000;1349.900000;-204.571594;-98.381806;226.998936;7341.000000;1805.000000
13240;7309.601258;1277.473368;7491.500000;1357.800000;-181.898742;-80.326632;198.845468;7355.000000;1857.000000
13241;7281.548044;1298.094015;7492.500000;1365.600000;-210.951956;-67.505985;221.489922;7322.000000;1895.000000
13242;7288.744421;1319.490227;7493.300000;1373.500000;-204.555579;-54.009773;211.565689;7322.000000;1937.000000
13243;7307.730076;1325.500989;7494.100000;1381.400000;-186.369924;-55.899011;194.572475;7338.000000;1950.000000
13244;7314.892742;1296.360767;7494.900000;1389.300000;-180.007258;-92.939233;202.584091;7354.000000;1894.000000
13245;7299.596034;1342.300060;7495.600000;1397.200000;-196.003966;-54.899940;203.547435;7325.000000;1982.000000
13246;7330.846024;1340.643310;7496.200000;1405.100000;-165.353976;-64.456690;177.472821;7355.000000;1981.000000
13247;7311.828733;1284.096022;7496.800000;1413.000000;-184.971267;-128.903978;225.456438;7355.000000;1870.000000
13248;7345.742876;1302.969647;7497.400000;1420.900000;-151.657124;-117.930353;192.113122;7381.000000;1909.000000
13249;7318.125822;1337.497922;7497.900000;1428.800000;-179.774178;-91.302078;201.630416;7344.000000;1974.000000
13250;7291.870664;1294.107240;7498.300000;1436.700000;-206.429336;-142.592760;250.889948;7333.000000;1888.000000
13251;7339.949368;1336.185436;7498.700000;1444.600000;-158.750632;-108.414564;192.238084;7365.000000;1973.000000
13252;7330.484027;1342.719297;7499.100000;1452.500000;-168.615973;-109.780703;201.204247;7354.000000;1985.000000
13253;7333.283021;1341.585692;7499.300000;1460.400000;-166.016979;-118.814308;204.153072;7357.000000;1983.000000
13254;7343.567263;1343.788698;7499.600000;1468.300000;-156.032737;-124.511302;199.622842;7366.000000;1988.000000
13255;7364.970208;1353.836663;7499.800000;1476.200000;-134.829792;-122.363337;182.076519;7383.000000;2009.000000
13256;7362.267677;1339.495978;7499.900000;1484.200000;-137.632323;-144.704022;199.704558;7385.000000;1981.000000
13257;7366.983493;1394.502719;7500.000000;1492.100000;-133.016507;-97.597281;164.980667;7372.000000;2088.000000
13258;7339.671387;1269.155739;7500.000000;1500.000000;-160.328613;-230.844261;281.059312;7386.000000;1843.000000
13259;7344.707191;1356.639267;7500.000000;1507.900000;-155.292809;-151.260733;216.784838;7363.000000;2013.000000
13260;7268.517707;1177.382448;7499.900000;1515.800000;-231.382293;-338.417552;409.956345;7348.000000;1660.000000
13261;7309.746472;1337.803914;7499.800000;1523.800000;-190.053528;-185.996086;265.922710;7336.000000;1974.000000
13262;7337.960977;1402.782169;7499.600000;1531.700000;-161.639023;-128.917831;206.753430;7342.000000;2102.000000
13263;7348.586990;1406.004009;7499.300000;1539.600000;-150.713010;-133.595991;201.400844;7351.000000;2109.000000
13264;7282.233660;1300.131776;7499.100000;1547.500000;-216.866340;-247.368224;328.971196;7322.000000;1899.000000
13265;7326.061751;1380.010562;7498.700000;1555.400000;-172.638249;-175.389438;246.100427;7338.000000;2057.000000
13266;7251.898516;1295.051102;7498.300000;1563.300000;-246.401484;-268.248898;364.240529;7295.000000;1887.000000
13267;7211.480355;1367.176588;7497.900000;1571.200000;-286.419645;-204.023412;351.655749;7234.000000;2024.000000
13268;7204.003923;1307.113763;7497.400000;1579.100000;-293.396077;-271.986237;400.072208;7246.000000;1907.000000
13269;7200.017807;1358.312749;7496.800000;1587.000000;-296.782193;-228.687251;374.669893;7226.000000;2006.000000
13270;7191.835533;1299.307076;7496.200000;1594.900000;-304.364467;-295.592924;424.279278;7237.000000;1891.000000
13271;7215.326962;1366.004758;7495.600000;1602.800000;-280.273038;-236.795242;366.912745;7238.000000;2022.000000
13272;7208.778343;1352.835902;7494.900000;1610.700000;-286.121657;-257.864098;385.174630;7236.000000;1996.000000
13273;7195.844469;1383.734008;7494.100000;1618.600000;-298.255531;-234.865992;379.629288;7214.000000;2055.000000
13274;7177.091155;1340.584977;7493.300000;1626.500000;-316.208845;-285.915023;426.304391;7210.000000;1970.000000
13275;7220.412035;1362.209297;7492.500000;1634.400000;-272.087965;-272.190703;384.863143;7244.000000;2015.000000
13276;7221.814903;1416.821300;7491.500000;1642.200000;-269.685097;-225.378700;351.462103;7228.000000;2121.000000
13277;7233.733837;1436.498039;7490.600000;1650.100000;-256.866163;-213.601961;334.074877;7233.000000;2160.000000
13278;7249.353646;1394.672402;7489.600000;1657.900000;-240.246354;-263.227598;356.380526;7261.000000;2080.000000
13279;7235.864330;1458.594937;7488.500000;1665.800000;-252.635670;-207.205063;326.739530;7228.000000;2203.000000
13280;7261.082765;1416.934498;7487.400000;1673.600000;-226.317235;-256.665502;342.193908;7265.000000;2124.000000
13281;7270.741032;1379.452057;7486.200000;1681.500000;-215.458968;-302.047943;371.019577;7286.000000;2052.000000
13282;7308.641292;1347.126742;7485.000000;1689.300000;-176.358708;-342.173258;384.947961;7332.000000;1992.000000
13283;7260.116056;1376.230217;7483.700000;1697.100000;-223.583944;-320.869783;391.084643;7277.000000;2045.000000
13284;7271.750268;1385.603566;7482.400000;1704.900000;-210.649732;-319.296434;382.522578;7285.000000;2064.000000
13285;7307.186562;1412.156951;7481.000000;1712.700000;-173.813438;-300.543049;347.184729;7310.000000;2118.000000
13286;7318.477965;1420.511373;7479.600000;1720.500000;-161.122035;-299.988627;340.519436;7318.000000;2135.000000
13287;7298.270959;1442.392551;7478.100000;1728.300000;-179.829041;-285.907449;337.759609;7292.000000;2176.000000
13288;7348.490008;1421.478253;7476.600000;1736.100000;-128.109992;-314.621747;339.704303;7346.000000;2139.000000
13289;7328.932315;1423.223750;7475.000000;1743.800000;-146.067685;-320.576250;352.285255;7327.000000;2141.000000
13290;7309.239261;1446.633272;7473.300000;1751.600000;-164.060739;-304.966728;346.295584;7301.000000;2185.000000
13291;7264.540926;1477.659784;7471.700000;1759.300000;-207.159074;-281.640216;349.622788;7249.000000;2242.000000
13292;7262.336270;1439.579178;7469.900000;1767.000000;-207.563730;-327.420822;387.668797;7259.000000;2168.000000
13293;7267.689989;1420.818798;7468.100000;1774.700000;-200.410011;-353.881202;406.689166;7270.000000;2132.000000
13294;7292.552131;1491.592048;7466.300000;1782.400000;-173.747869;-290.807952;338.758892;7271.000000;2271.000000
13295;7276.023181;1483.428802;7464.400000;1790.100000;-188.376819;-306.671198;359.907001;7258.000000;2254.000000
13296;7338.578654;1499.193831;7462.500000;1797.800000;-123.921346;-298.606169;323.298846;7312.000000;2289.000000
13297;7265.491557;1493.095802;7460.500000;1805.500000;-195.008443;-312.404198;368.272557;7245.000000;2272.000000
13298;7253.194549;1450.226786;7458.400000;1813.100000;-205.205451;-362.873214;416.876776;7247.000000;2188.000000
13299;7264.828760;1459.600089;7456.300000;1820.800000;-191.471240;-361.199911;408.811217;7255.000000;2207.000000
13300;7264.220937;1445.182998;7454.200000;1828.400000;-189.979063;-383.217002;427.723410;7259.000000;2179.000000
13301;7287.124250;1494.368721;7452.000000;1836.000000;-164.875750;-341.631279;379.336188;7265.000000;2276.000000
13302;7264.828760;1459.600089;7449.800000;1843.600000;-184.971240;-383.999911;426.227980;7255.000000;2207.000000
13303;7224.055343;1477.075347;7447.500000;1851.200000;-223.444657;-374.124653;435.771466;7211.000000;2238.000000
13304;7234.338549;1479.278307;7445.100000;1858.700000;-210.761451;-379.421693;434.029043;7220.000000;2243.000000
13305;7213.710941;1512.520074;7442.700000;1866.300000;-228.989059;-353.779926;421.421671;7190.000000;2306.000000
13306;7273.676424;1523.738437;7440.300000;1873.800000;-166.623576;-350.061563;387.693841;7243.000000;2332.000000
13307;7294.643727;1519.878635;7437.800000;1881.300000;-143.156273;-361.421365;388.740430;7264.000000;2326.000000
13308;7252.272960;1513.690425;7435.300000;1888.900000;-183.027040;-375.209575;417.469906;7226.000000;2311.000000
13309;7263.163988;1530.310615;7432.700000;1896.300000;-169.536012;-365.989385;403.349338;7231.000000;2344.000000
13310;7289.367802;1526.259591;7430.000000;1903.800000;-140.632198;-377.540409;402.882334;7257.000000;2338.000000
13311;7246.221698;1476.781604;7427.300000;1911.300000;-181.078302;-434.518396;470.739406;7232.000000;2239.000000
13312;7257.034933;1505.781217;7424.600000;1918.700000;-167.565067;-412.918783;445.623129;7233.000000;2296.000000
13313;7266.616444;1480.678153;7421.800000;1926.100000;-155.183556;-445.421847;471.680568;7250.000000;2248.000000
13314;7245.933863;1494.841345;7419.000000;1933.500000;-173.066137;-438.658655;471.564740;7226.000000;2274.000000
13315;7203.391951;1488.143626;7416.100000;1940.900000;-212.708049;-452.756374;500.232994;7188.000000;2258.000000
13316;7197.127536;1485.278253;7413.100000;1948.200000;-215.972464;-462.921747;510.823501;7183.000000;2252.000000
13317;7223.466709;1459.563389;7410.200000;1955.600000;-186.733291;-496.036611;530.020416;7216.000000;2204.000000
13318;7223.810036;1460.582223;7407.100000;1962.900000;-183.289964;-502.317777;534.713344;7216.000000;2206.000000
13319;7190.924317;1444.765239;7404.100000;1970.200000;-213.175683;-525.434761;567.032238;7190.000000;2173.000000
13320;7222.816878;1479.698977;7400.900000;1977.400000;-178.083122;-497.701023;528.601841;7209.000000;2243.000000
13321;7213.100006;1526.466067;7397.800000;1984.700000;-184.699994;-458.233933;494.057107;7185.000000;2333.000000
13322;7190.749023;1472.618907;7394.500000;1991.900000;-203.750977;-519.281093;557.823730;7181.000000;2227.000000
13323;7178.888694;1443.657566;7391.300000;1999.200000;-212.411306;-555.542434;594.765466;7179.000000;2170.000000
13324;7146.934417;1446.371468;7387.900000;2006.300000;-240.965583;-559.928532;609.577209;7148.000000;2173.000000
13325;7140.956280;1425.446447;7384.600000;2013.500000;-243.643720;-588.053553;636.529060;7149.000000;2132.000000
13326;7102.064418;1476.888563;7381.200000;2020.700000;-279.135582;-543.811437;611.267169;7096.000000;2229.000000
13327;7122.110133;1536.492446;7377.700000;2027.800000;-255.589867;-491.307554;553.813409;7096.000000;2346.000000
13328;7134.129161;1512.331810;7374.200000;2034.900000;-240.070839;-522.568190;575.075231;7115.000000;2300.000000
13329;7144.563803;1518.139055;7370.600000;2042.000000;-226.036197;-523.860945;570.545925;7123.000000;2312.000000
13330;7132.864764;1574.776615;7367.000000;2049.000000;-234.135236;-474.223385;528.873451;7094.000000;2421.000000
13331;7126.105585;1567.287985;7363.400000;2056.000000;-237.294415;-488.712015;543.275320;7090.000000;2406.000000
13332;7159.560749;1603.711933;7359.700000;2063.100000;-200.139251;-459.388067;501.091924;7110.000000;2479.000000
13333;7165.999940;1578.723592;7356.000000;2070.000000;-190.000060;-491.276408;526.737631;7124.000000;2431.000000
13334;7208.829686;1567.361571;7352.200000;2077.000000;-143.370314;-509.638429;529.420793;7168.000000;2412.000000
13335;7172.410088;1641.919511;7348.300000;2083.900000;-175.889912;-441.980489;475.693193;7110.000000;2554.000000
13336;7210.112753;1668.905861;7344.500000;2090.800000;-134.387247;-421.894139;442.780528;7137.000000;2609.000000
13337;7161.956256;1639.207088;7340.500000;2097.700000;-178.543744;-458.492912;492.030099;7101.000000;2548.000000
13338;7181.545586;1687.998164;7336.600000;2104.600000;-155.054414;-416.601836;444.521047;7104.000000;2644.000000
