Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
1;3906.383253;598.499707;3900.000000;300.000000;6.383253;298.499707;298.567951;4033.000000;498.000000
2;4058.048503;586.587916;3915.600000;300.000000;142.448503;286.587916;320.037826;4143.000000;490.000000
3;4006.991719;591.509955;3931.200000;300.000000;75.791719;291.509955;301.201658;4104.000000;499.000000
4;4001.767462;588.645091;3946.800000;300.000000;54.967462;288.645091;293.832282;4107.000000;476.000000
5;4109.299348;581.826639;3962.300000;300.000000;146.999348;281.826639;317.860131;4182.000000;482.000000
6;4066.503247;583.643179;3977.900000;300.000000;88.603247;283.643179;297.159870;4154.000000;473.000000
7;4042.473522;591.718418;3993.500000;300.000000;48.973522;291.718418;295.800679;4124.000000;517.000000
8;4009.151546;587.319340;4009.100000;300.000000;0.051546;287.319340;287.319344;4114.000000;470.000000
9;4014.496254;592.166683;4024.700000;300.000000;-10.203746;292.166683;292.344809;4107.000000;507.000000
10;4070.059816;582.727421;4040.300000;300.000000;29.759816;282.727421;284.289362;4158.000000;468.000000
11;3990.121160;577.780977;4055.800000;300.000000;-65.678840;277.780977;285.439978;4129.000000;372.000000
12;3984.046462;572.536028;4071.400000;300.000000;-87.353538;272.536028;286.193164;4145.000000;302.000000
13;4008.457956;571.884477;4087.000000;300.000000;-78.542044;271.884477;283.001805;4158.000000;317.000000
14;4049.569708;569.021369;4102.600000;300.000000;-53.030292;269.021369;274.198302;4187.000000;318.000000
15;4052.917435;573.208379;4118.200000;300.000000;-65.282565;273.208379;280.899683;4174.000000;371.000000
16;4076.989427;572.525397;4133.800000;300.000000;-56.810573;272.525397;278.383787;4188.000000;382.000000
17;4061.269589;569.349178;4149.400000;300.000000;-88.130411;269.349178;283.400686;4191.000000;333.000000
18;4103.735070;565.606827;4164.900000;300.000000;-61.164930;265.606827;272.558499;4224.000000;324.000000
19;4135.096547;562.457233;4180.500000;300.000000;-45.403453;262.457233;266.355538;4250.000000;312.000000
20;4172.470861;565.904315;4196.100000;300.000000;-23.629139;265.904315;266.952132;4256.000000;384.000000
21;4203.737512;561.621347;4211.700000;300.000000;-7.962488;261.621347;261.742488;4285.000000;362.000000
22;4300.538202;560.728237;4227.300000;300.000000;73.238202;260.728237;270.819216;4338.000000;422.000000
23;4262.578107;557.959146;4242.900000;300.000000;19.678107;257.959146;258.708617;4326.000000;368.000000
24;4228.499690;556.682760;4258.400000;300.000000;-29.900310;256.682760;258.418397;4314.000000;324.000000
25;4251.496421;557.502098;4274.000000;300.000000;-22.503579;257.502098;258.483543;4322.000000;354.000000
26;4302.702794;558.207360;4289.600000;300.000000;13.102794;258.207360;258.539598;4346.000000;400.000000
27;4261.309172;559.366525;4305.200000;300.000000;-43.890828;259.366525;263.053985;4321.000000;382.000000
28;4320.043061;554.501525;4320.800000;300.000000;-0.756939;254.501525;254.502650;4366.000000;375.000000
