Epoch;TrainMSE;TestMSE
1;0.1730499443298992;0.2146632855145786
2;0.2400159058419556;0.29026407969699997
3;0.08560030625476144;0.11255723593243798
4;0.06969567109600615;0.0862679181644699
5;0.059787951174193436;0.07237431974770336
6;0.05661430039209911;0.06893623618519228
7;0.053435324997397816;0.06512320883364121
8;0.047022211913456936;0.05783753489673479
9;0.04586847087437769;0.06276495428233037
10;0.04716245554835188;0.06552548341425632
11;0.049364297485405634;0.06681331898111936
12;0.05015361182963343;0.06582838659549328
13;0.05045673843523555;0.06565835602574557
14;0.05106707485870701;0.06657447115757999
15;0.05145539959145731;0.06733254984702991
16;0.0515498584786311;0.06773034423643934
17;0.051425311853606735;0.06777731310917598
18;0.05158874415477783;0.0679731359284161
19;0.05173356842716324;0.06843501276253162
20;0.05171045329331139;0.06876034940420717
21;0.05155160162963078;0.06881236187792626
22;0.051295232995012666;0.06863131773052301
23;0.05096598075159896;0.06812793276458416
24;0.05075920324901892;0.06778264383244852
25;0.05066606794548261;0.06769341380905228
26;0.05064116640626384;0.06767636524590323
27;0.0506697229395142;0.06768674498755992
28;0.05071587534935687;0.06772791724047786
29;0.05075116226214942;0.0677850058195896
30;0.050772841351008985;0.0678433078966821
31;0.05078023352236991;0.06789532578780288
32;0.050773498817390995;0.06793590754393557
33;0.05075727410424012;0.06796401844135545
34;0.05073701808406268;0.06797980474990847
35;0.050716117573813405;0.06798417659308015
36;0.050697509545027726;0.06798056318614643
37;0.05068179523341025;0.0679709798025396
38;0.050667612126393;0.06795727919364099
